"country_code","name","year","age","popM","popF","pop"
296,"Kiribati",2004,78,0.037,0.066,0.103
296,"Kiribati",2004,79,0.03,0.058,0.088
296,"Kiribati",2004,80,0.026,0.05,0.076
296,"Kiribati",2004,81,0.023,0.042,0.065
296,"Kiribati",2004,82,0.02,0.037,0.057
296,"Kiribati",2004,83,0.016,0.032,0.048
296,"Kiribati",2004,84,0.013,0.027,0.04
296,"Kiribati",2004,85,0.01,0.02,0.03
296,"Kiribati",2004,86,0.008,0.017,0.025
296,"Kiribati",2004,87,0.006,0.014,0.02
296,"Kiribati",2004,88,0.004,0.012,0.016
296,"Kiribati",2004,89,0.003,0.009,0.012
296,"Kiribati",2004,90,0.003,0.006,0.009
296,"Kiribati",2004,91,0.002,0.005,0.007
296,"Kiribati",2004,92,0.001,0.003,0.004
296,"Kiribati",2004,93,0.001,0.002,0.003
296,"Kiribati",2004,94,0.001,0.001,0.002
296,"Kiribati",2004,95,0,0.001,0.001
296,"Kiribati",2004,96,0,0.001,0.001
296,"Kiribati",2004,97,0,0,0
296,"Kiribati",2004,98,0,0,0
296,"Kiribati",2004,99,0,0,0
296,"Kiribati",2004,100,0,0,0
296,"Kiribati",2005,0,1.418,1.333,2.751
296,"Kiribati",2005,1,1.333,1.269,2.602
296,"Kiribati",2005,2,1.285,1.23,2.515
296,"Kiribati",2005,3,1.296,1.245,2.541
296,"Kiribati",2005,4,1.319,1.267,2.586
296,"Kiribati",2005,5,1.324,1.28,2.604
296,"Kiribati",2005,6,1.322,1.286,2.608
296,"Kiribati",2005,7,1.307,1.277,2.584
296,"Kiribati",2005,8,1.284,1.255,2.539
296,"Kiribati",2005,9,1.255,1.229,2.484
296,"Kiribati",2005,10,1.213,1.189,2.402
296,"Kiribati",2005,11,1.183,1.154,2.337
296,"Kiribati",2005,12,1.161,1.133,2.294
296,"Kiribati",2005,13,1.162,1.135,2.297
296,"Kiribati",2005,14,1.165,1.139,2.304
296,"Kiribati",2005,15,1.151,1.128,2.279
296,"Kiribati",2005,16,1.118,1.11,2.228
296,"Kiribati",2005,17,1.093,1.093,2.186
296,"Kiribati",2005,18,1.073,1.079,2.152
296,"Kiribati",2005,19,1.043,1.054,2.097
296,"Kiribati",2005,20,1.005,1.026,2.031
296,"Kiribati",2005,21,0.97,0.991,1.961
296,"Kiribati",2005,22,0.919,0.946,1.865
296,"Kiribati",2005,23,0.874,0.907,1.781
296,"Kiribati",2005,24,0.828,0.863,1.691
296,"Kiribati",2005,25,0.781,0.822,1.603
296,"Kiribati",2005,26,0.761,0.803,1.564
296,"Kiribati",2005,27,0.677,0.733,1.41
296,"Kiribati",2005,28,0.647,0.703,1.35
296,"Kiribati",2005,29,0.612,0.674,1.286
296,"Kiribati",2005,30,0.583,0.655,1.238
296,"Kiribati",2005,31,0.564,0.643,1.207
296,"Kiribati",2005,32,0.554,0.642,1.196
296,"Kiribati",2005,33,0.555,0.646,1.201
296,"Kiribati",2005,34,0.564,0.657,1.221
296,"Kiribati",2005,35,0.579,0.671,1.25
296,"Kiribati",2005,36,0.601,0.685,1.286
296,"Kiribati",2005,37,0.62,0.693,1.313
296,"Kiribati",2005,38,0.633,0.688,1.321
296,"Kiribati",2005,39,0.63,0.676,1.306
296,"Kiribati",2005,40,0.611,0.653,1.264
296,"Kiribati",2005,41,0.587,0.628,1.215
296,"Kiribati",2005,42,0.562,0.61,1.172
296,"Kiribati",2005,43,0.535,0.586,1.121
296,"Kiribati",2005,44,0.509,0.56,1.069
296,"Kiribati",2005,45,0.478,0.537,1.015
296,"Kiribati",2005,46,0.446,0.505,0.951
296,"Kiribati",2005,47,0.414,0.476,0.89
296,"Kiribati",2005,48,0.383,0.437,0.82
296,"Kiribati",2005,49,0.358,0.406,0.764
296,"Kiribati",2005,50,0.333,0.385,0.718
296,"Kiribati",2005,51,0.315,0.367,0.682
296,"Kiribati",2005,52,0.303,0.353,0.656
296,"Kiribati",2005,53,0.296,0.344,0.64
296,"Kiribati",2005,54,0.283,0.332,0.615
296,"Kiribati",2005,55,0.272,0.319,0.591
296,"Kiribati",2005,56,0.258,0.297,0.555
296,"Kiribati",2005,57,0.242,0.276,0.518
296,"Kiribati",2005,58,0.224,0.253,0.477
296,"Kiribati",2005,59,0.209,0.235,0.444
296,"Kiribati",2005,60,0.195,0.223,0.418
296,"Kiribati",2005,61,0.182,0.209,0.391
296,"Kiribati",2005,62,0.176,0.208,0.384
296,"Kiribati",2005,63,0.168,0.206,0.374
296,"Kiribati",2005,64,0.157,0.198,0.355
296,"Kiribati",2005,65,0.143,0.186,0.329
296,"Kiribati",2005,66,0.128,0.172,0.3
296,"Kiribati",2005,67,0.11,0.159,0.269
296,"Kiribati",2005,68,0.096,0.147,0.243
296,"Kiribati",2005,69,0.091,0.136,0.227
296,"Kiribati",2005,70,0.083,0.129,0.212
296,"Kiribati",2005,71,0.078,0.126,0.204
296,"Kiribati",2005,72,0.082,0.123,0.205
296,"Kiribati",2005,73,0.079,0.117,0.196
296,"Kiribati",2005,74,0.073,0.109,0.182
296,"Kiribati",2005,75,0.07,0.099,0.169
296,"Kiribati",2005,76,0.058,0.088,0.146
296,"Kiribati",2005,77,0.049,0.08,0.129
296,"Kiribati",2005,78,0.04,0.069,0.109
296,"Kiribati",2005,79,0.033,0.061,0.094
296,"Kiribati",2005,80,0.027,0.053,0.08
296,"Kiribati",2005,81,0.023,0.045,0.068
296,"Kiribati",2005,82,0.02,0.038,0.058
296,"Kiribati",2005,83,0.017,0.033,0.05
296,"Kiribati",2005,84,0.014,0.028,0.042
296,"Kiribati",2005,85,0.011,0.023,0.034
296,"Kiribati",2005,86,0.008,0.018,0.026
296,"Kiribati",2005,87,0.006,0.014,0.02
296,"Kiribati",2005,88,0.005,0.011,0.016
296,"Kiribati",2005,89,0.003,0.009,0.012
296,"Kiribati",2005,90,0.002,0.007,0.009
296,"Kiribati",2005,91,0.002,0.005,0.007
296,"Kiribati",2005,92,0.001,0.003,0.004
296,"Kiribati",2005,93,0.001,0.002,0.003
296,"Kiribati",2005,94,0.001,0.001,0.002
296,"Kiribati",2005,95,0,0.001,0.001
296,"Kiribati",2005,96,0,0.001,0.001
296,"Kiribati",2005,97,0,0,0
296,"Kiribati",2005,98,0,0,0
296,"Kiribati",2005,99,0,0,0
296,"Kiribati",2005,100,0,0,0
296,"Kiribati",2006,0,1.476,1.387,2.863
296,"Kiribati",2006,1,1.378,1.301,2.679
296,"Kiribati",2006,2,1.322,1.26,2.582
296,"Kiribati",2006,3,1.281,1.226,2.507
296,"Kiribati",2006,4,1.294,1.24,2.534
296,"Kiribati",2006,5,1.318,1.26,2.578
296,"Kiribati",2006,6,1.32,1.269,2.589
296,"Kiribati",2006,7,1.316,1.275,2.591
296,"Kiribati",2006,8,1.301,1.267,2.568
296,"Kiribati",2006,9,1.276,1.246,2.522
296,"Kiribati",2006,10,1.247,1.222,2.469
296,"Kiribati",2006,11,1.205,1.184,2.389
296,"Kiribati",2006,12,1.177,1.153,2.33
296,"Kiribati",2006,13,1.158,1.137,2.295
296,"Kiribati",2006,14,1.162,1.144,2.306
296,"Kiribati",2006,15,1.167,1.15,2.317
296,"Kiribati",2006,16,1.154,1.138,2.292
296,"Kiribati",2006,17,1.122,1.119,2.241
296,"Kiribati",2006,18,1.092,1.098,2.19
296,"Kiribati",2006,19,1.068,1.08,2.148
296,"Kiribati",2006,20,1.033,1.052,2.085
296,"Kiribati",2006,21,0.991,1.02,2.011
296,"Kiribati",2006,22,0.956,0.986,1.942
296,"Kiribati",2006,23,0.909,0.943,1.852
296,"Kiribati",2006,24,0.867,0.908,1.775
296,"Kiribati",2006,25,0.822,0.865,1.687
296,"Kiribati",2006,26,0.776,0.824,1.6
296,"Kiribati",2006,27,0.756,0.807,1.563
296,"Kiribati",2006,28,0.672,0.733,1.405
296,"Kiribati",2006,29,0.641,0.702,1.343
296,"Kiribati",2006,30,0.606,0.673,1.279
296,"Kiribati",2006,31,0.577,0.653,1.23
296,"Kiribati",2006,32,0.561,0.644,1.205
296,"Kiribati",2006,33,0.555,0.644,1.199
296,"Kiribati",2006,34,0.557,0.649,1.206
296,"Kiribati",2006,35,0.564,0.657,1.221
296,"Kiribati",2006,36,0.578,0.669,1.247
296,"Kiribati",2006,37,0.6,0.683,1.283
296,"Kiribati",2006,38,0.617,0.69,1.307
296,"Kiribati",2006,39,0.627,0.684,1.311
296,"Kiribati",2006,40,0.622,0.671,1.293
296,"Kiribati",2006,41,0.601,0.648,1.249
296,"Kiribati",2006,42,0.577,0.623,1.2
296,"Kiribati",2006,43,0.554,0.607,1.161
296,"Kiribati",2006,44,0.53,0.584,1.114
296,"Kiribati",2006,45,0.505,0.558,1.063
296,"Kiribati",2006,46,0.475,0.536,1.011
296,"Kiribati",2006,47,0.444,0.505,0.949
296,"Kiribati",2006,48,0.411,0.476,0.887
296,"Kiribati",2006,49,0.377,0.433,0.81
296,"Kiribati",2006,50,0.348,0.397,0.745
296,"Kiribati",2006,51,0.319,0.374,0.693
296,"Kiribati",2006,52,0.303,0.358,0.661
296,"Kiribati",2006,53,0.295,0.347,0.642
296,"Kiribati",2006,54,0.291,0.341,0.632
296,"Kiribati",2006,55,0.277,0.329,0.606
296,"Kiribati",2006,56,0.265,0.314,0.579
296,"Kiribati",2006,57,0.25,0.29,0.54
296,"Kiribati",2006,58,0.233,0.268,0.501
296,"Kiribati",2006,59,0.215,0.244,0.459
296,"Kiribati",2006,60,0.2,0.225,0.425
296,"Kiribati",2006,61,0.185,0.212,0.397
296,"Kiribati",2006,62,0.172,0.2,0.372
296,"Kiribati",2006,63,0.166,0.201,0.367
296,"Kiribati",2006,64,0.159,0.201,0.36
296,"Kiribati",2006,65,0.152,0.195,0.347
296,"Kiribati",2006,66,0.139,0.184,0.323
296,"Kiribati",2006,67,0.125,0.172,0.297
296,"Kiribati",2006,68,0.107,0.159,0.266
296,"Kiribati",2006,69,0.092,0.145,0.237
296,"Kiribati",2006,70,0.085,0.133,0.218
296,"Kiribati",2006,71,0.077,0.125,0.202
296,"Kiribati",2006,72,0.073,0.122,0.195
296,"Kiribati",2006,73,0.075,0.116,0.191
296,"Kiribati",2006,74,0.072,0.111,0.183
296,"Kiribati",2006,75,0.066,0.102,0.168
296,"Kiribati",2006,76,0.063,0.093,0.156
296,"Kiribati",2006,77,0.052,0.081,0.133
296,"Kiribati",2006,78,0.043,0.072,0.115
296,"Kiribati",2006,79,0.035,0.06,0.095
296,"Kiribati",2006,80,0.028,0.053,0.081
296,"Kiribati",2006,81,0.023,0.046,0.069
296,"Kiribati",2006,82,0.018,0.039,0.057
296,"Kiribati",2006,83,0.016,0.032,0.048
296,"Kiribati",2006,84,0.013,0.027,0.04
296,"Kiribati",2006,85,0.011,0.023,0.034
296,"Kiribati",2006,86,0.009,0.019,0.028
296,"Kiribati",2006,87,0.007,0.015,0.022
296,"Kiribati",2006,88,0.005,0.011,0.016
296,"Kiribati",2006,89,0.003,0.009,0.012
296,"Kiribati",2006,90,0.002,0.007,0.009
296,"Kiribati",2006,91,0.002,0.005,0.007
296,"Kiribati",2006,92,0.001,0.003,0.004
296,"Kiribati",2006,93,0.001,0.002,0.003
296,"Kiribati",2006,94,0.001,0.002,0.003
296,"Kiribati",2006,95,0,0.001,0.001
296,"Kiribati",2006,96,0,0.001,0.001
296,"Kiribati",2006,97,0,0,0
296,"Kiribati",2006,98,0,0,0
296,"Kiribati",2006,99,0,0,0
296,"Kiribati",2006,100,0,0,0
296,"Kiribati",2007,0,1.537,1.445,2.982
296,"Kiribati",2007,1,1.435,1.355,2.79
296,"Kiribati",2007,2,1.367,1.292,2.659
296,"Kiribati",2007,3,1.318,1.256,2.574
296,"Kiribati",2007,4,1.279,1.222,2.501
296,"Kiribati",2007,5,1.293,1.233,2.526
296,"Kiribati",2007,6,1.315,1.249,2.564
296,"Kiribati",2007,7,1.315,1.258,2.573
296,"Kiribati",2007,8,1.31,1.265,2.575
296,"Kiribati",2007,9,1.292,1.258,2.55
296,"Kiribati",2007,10,1.268,1.238,2.506
296,"Kiribati",2007,11,1.238,1.217,2.455
296,"Kiribati",2007,12,1.199,1.183,2.382
296,"Kiribati",2007,13,1.174,1.157,2.331
296,"Kiribati",2007,14,1.157,1.146,2.303
296,"Kiribati",2007,15,1.164,1.155,2.319
296,"Kiribati",2007,16,1.169,1.16,2.329
296,"Kiribati",2007,17,1.157,1.146,2.303
296,"Kiribati",2007,18,1.121,1.123,2.244
296,"Kiribati",2007,19,1.087,1.098,2.185
296,"Kiribati",2007,20,1.059,1.077,2.136
296,"Kiribati",2007,21,1.02,1.046,2.066
296,"Kiribati",2007,22,0.977,1.014,1.991
296,"Kiribati",2007,23,0.945,0.983,1.928
296,"Kiribati",2007,24,0.901,0.944,1.845
296,"Kiribati",2007,25,0.861,0.909,1.77
296,"Kiribati",2007,26,0.817,0.867,1.684
296,"Kiribati",2007,27,0.771,0.827,1.598
296,"Kiribati",2007,28,0.75,0.807,1.557
296,"Kiribati",2007,29,0.665,0.732,1.397
296,"Kiribati",2007,30,0.634,0.7,1.334
296,"Kiribati",2007,31,0.6,0.671,1.271
296,"Kiribati",2007,32,0.575,0.654,1.229
296,"Kiribati",2007,33,0.563,0.646,1.209
296,"Kiribati",2007,34,0.558,0.646,1.204
296,"Kiribati",2007,35,0.559,0.649,1.208
296,"Kiribati",2007,36,0.563,0.656,1.219
296,"Kiribati",2007,37,0.577,0.667,1.244
296,"Kiribati",2007,38,0.597,0.68,1.277
296,"Kiribati",2007,39,0.611,0.686,1.297
296,"Kiribati",2007,40,0.618,0.679,1.297
296,"Kiribati",2007,41,0.612,0.665,1.277
296,"Kiribati",2007,42,0.592,0.642,1.234
296,"Kiribati",2007,43,0.569,0.619,1.188
296,"Kiribati",2007,44,0.549,0.605,1.154
296,"Kiribati",2007,45,0.526,0.583,1.109
296,"Kiribati",2007,46,0.501,0.558,1.059
296,"Kiribati",2007,47,0.472,0.536,1.008
296,"Kiribati",2007,48,0.441,0.504,0.945
296,"Kiribati",2007,49,0.405,0.472,0.877
296,"Kiribati",2007,50,0.366,0.424,0.79
296,"Kiribati",2007,51,0.334,0.386,0.72
296,"Kiribati",2007,52,0.307,0.364,0.671
296,"Kiribati",2007,53,0.295,0.352,0.647
296,"Kiribati",2007,54,0.289,0.344,0.633
296,"Kiribati",2007,55,0.285,0.338,0.623
296,"Kiribati",2007,56,0.27,0.324,0.594
296,"Kiribati",2007,57,0.257,0.307,0.564
296,"Kiribati",2007,58,0.241,0.282,0.523
296,"Kiribati",2007,59,0.224,0.257,0.481
296,"Kiribati",2007,60,0.205,0.233,0.438
296,"Kiribati",2007,61,0.19,0.215,0.405
296,"Kiribati",2007,62,0.174,0.203,0.377
296,"Kiribati",2007,63,0.162,0.194,0.356
296,"Kiribati",2007,64,0.157,0.197,0.354
296,"Kiribati",2007,65,0.154,0.199,0.353
296,"Kiribati",2007,66,0.147,0.193,0.34
296,"Kiribati",2007,67,0.136,0.183,0.319
296,"Kiribati",2007,68,0.121,0.17,0.291
296,"Kiribati",2007,69,0.102,0.156,0.258
296,"Kiribati",2007,70,0.087,0.142,0.229
296,"Kiribati",2007,71,0.08,0.128,0.208
296,"Kiribati",2007,72,0.072,0.12,0.192
296,"Kiribati",2007,73,0.066,0.115,0.181
296,"Kiribati",2007,74,0.069,0.11,0.179
296,"Kiribati",2007,75,0.066,0.105,0.171
296,"Kiribati",2007,76,0.06,0.096,0.156
296,"Kiribati",2007,77,0.056,0.086,0.142
296,"Kiribati",2007,78,0.046,0.073,0.119
296,"Kiribati",2007,79,0.037,0.064,0.101
296,"Kiribati",2007,80,0.03,0.052,0.082
296,"Kiribati",2007,81,0.024,0.046,0.07
296,"Kiribati",2007,82,0.018,0.04,0.058
296,"Kiribati",2007,83,0.015,0.032,0.047
296,"Kiribati",2007,84,0.012,0.026,0.038
296,"Kiribati",2007,85,0.011,0.023,0.034
296,"Kiribati",2007,86,0.009,0.019,0.028
296,"Kiribati",2007,87,0.007,0.016,0.023
296,"Kiribati",2007,88,0.005,0.012,0.017
296,"Kiribati",2007,89,0.004,0.009,0.013
296,"Kiribati",2007,90,0.003,0.007,0.01
296,"Kiribati",2007,91,0.002,0.005,0.007
296,"Kiribati",2007,92,0.001,0.004,0.005
296,"Kiribati",2007,93,0.001,0.002,0.003
296,"Kiribati",2007,94,0.001,0.002,0.003
296,"Kiribati",2007,95,0,0.001,0.001
296,"Kiribati",2007,96,0,0.001,0.001
296,"Kiribati",2007,97,0,0,0
296,"Kiribati",2007,98,0,0,0
296,"Kiribati",2007,99,0,0,0
296,"Kiribati",2007,100,0,0,0
296,"Kiribati",2008,0,1.595,1.499,3.094
296,"Kiribati",2008,1,1.496,1.412,2.908
296,"Kiribati",2008,2,1.424,1.346,2.77
296,"Kiribati",2008,3,1.363,1.288,2.651
296,"Kiribati",2008,4,1.316,1.251,2.567
296,"Kiribati",2008,5,1.278,1.214,2.492
296,"Kiribati",2008,6,1.29,1.222,2.512
296,"Kiribati",2008,7,1.309,1.238,2.547
296,"Kiribati",2008,8,1.308,1.248,2.556
296,"Kiribati",2008,9,1.302,1.256,2.558
296,"Kiribati",2008,10,1.284,1.25,2.534
296,"Kiribati",2008,11,1.26,1.233,2.493
296,"Kiribati",2008,12,1.232,1.216,2.448
296,"Kiribati",2008,13,1.195,1.187,2.382
296,"Kiribati",2008,14,1.174,1.166,2.34
296,"Kiribati",2008,15,1.159,1.156,2.315
296,"Kiribati",2008,16,1.166,1.165,2.331
296,"Kiribati",2008,17,1.173,1.168,2.341
296,"Kiribati",2008,18,1.156,1.151,2.307
296,"Kiribati",2008,19,1.115,1.123,2.238
296,"Kiribati",2008,20,1.078,1.096,2.174
296,"Kiribati",2008,21,1.045,1.071,2.116
296,"Kiribati",2008,22,1.006,1.04,2.046
296,"Kiribati",2008,23,0.967,1.011,1.978
296,"Kiribati",2008,24,0.938,0.984,1.922
296,"Kiribati",2008,25,0.895,0.946,1.841
296,"Kiribati",2008,26,0.856,0.912,1.768
296,"Kiribati",2008,27,0.812,0.87,1.682
296,"Kiribati",2008,28,0.765,0.828,1.593
296,"Kiribati",2008,29,0.743,0.805,1.548
296,"Kiribati",2008,30,0.658,0.73,1.388
296,"Kiribati",2008,31,0.628,0.698,1.326
296,"Kiribati",2008,32,0.598,0.671,1.269
296,"Kiribati",2008,33,0.576,0.656,1.232
296,"Kiribati",2008,34,0.565,0.648,1.213
296,"Kiribati",2008,35,0.558,0.647,1.205
296,"Kiribati",2008,36,0.558,0.647,1.205
296,"Kiribati",2008,37,0.562,0.654,1.216
296,"Kiribati",2008,38,0.574,0.664,1.238
296,"Kiribati",2008,39,0.591,0.676,1.267
296,"Kiribati",2008,40,0.602,0.681,1.283
296,"Kiribati",2008,41,0.609,0.673,1.282
296,"Kiribati",2008,42,0.602,0.661,1.263
296,"Kiribati",2008,43,0.584,0.639,1.223
296,"Kiribati",2008,44,0.564,0.618,1.182
296,"Kiribati",2008,45,0.545,0.603,1.148
296,"Kiribati",2008,46,0.523,0.582,1.105
296,"Kiribati",2008,47,0.499,0.558,1.057
296,"Kiribati",2008,48,0.469,0.535,1.004
296,"Kiribati",2008,49,0.435,0.5,0.935
296,"Kiribati",2008,50,0.394,0.463,0.857
296,"Kiribati",2008,51,0.353,0.413,0.766
296,"Kiribati",2008,52,0.322,0.376,0.698
296,"Kiribati",2008,53,0.299,0.358,0.657
296,"Kiribati",2008,54,0.289,0.349,0.638
296,"Kiribati",2008,55,0.283,0.341,0.624
296,"Kiribati",2008,56,0.278,0.332,0.61
296,"Kiribati",2008,57,0.262,0.317,0.579
296,"Kiribati",2008,58,0.248,0.299,0.547
296,"Kiribati",2008,59,0.231,0.272,0.503
296,"Kiribati",2008,60,0.214,0.247,0.461
296,"Kiribati",2008,61,0.195,0.223,0.418
296,"Kiribati",2008,62,0.179,0.206,0.385
296,"Kiribati",2008,63,0.165,0.196,0.361
296,"Kiribati",2008,64,0.154,0.19,0.344
296,"Kiribati",2008,65,0.151,0.194,0.345
296,"Kiribati",2008,66,0.149,0.197,0.346
296,"Kiribati",2008,67,0.144,0.192,0.336
296,"Kiribati",2008,68,0.132,0.182,0.314
296,"Kiribati",2008,69,0.116,0.168,0.284
296,"Kiribati",2008,70,0.096,0.152,0.248
296,"Kiribati",2008,71,0.081,0.137,0.218
296,"Kiribati",2008,72,0.074,0.123,0.197
296,"Kiribati",2008,73,0.065,0.114,0.179
296,"Kiribati",2008,74,0.061,0.109,0.17
296,"Kiribati",2008,75,0.063,0.103,0.166
296,"Kiribati",2008,76,0.06,0.099,0.159
296,"Kiribati",2008,77,0.054,0.089,0.143
296,"Kiribati",2008,78,0.05,0.078,0.128
296,"Kiribati",2008,79,0.04,0.066,0.106
296,"Kiribati",2008,80,0.032,0.055,0.087
296,"Kiribati",2008,81,0.025,0.046,0.071
296,"Kiribati",2008,82,0.019,0.039,0.058
296,"Kiribati",2008,83,0.015,0.033,0.048
296,"Kiribati",2008,84,0.011,0.027,0.038
296,"Kiribati",2008,85,0.01,0.022,0.032
296,"Kiribati",2008,86,0.009,0.019,0.028
296,"Kiribati",2008,87,0.007,0.016,0.023
296,"Kiribati",2008,88,0.005,0.013,0.018
296,"Kiribati",2008,89,0.004,0.009,0.013
296,"Kiribati",2008,90,0.003,0.007,0.01
296,"Kiribati",2008,91,0.002,0.005,0.007
296,"Kiribati",2008,92,0.001,0.004,0.005
296,"Kiribati",2008,93,0.001,0.003,0.004
296,"Kiribati",2008,94,0.001,0.002,0.003
296,"Kiribati",2008,95,0,0.001,0.001
296,"Kiribati",2008,96,0,0.001,0.001
296,"Kiribati",2008,97,0,0,0
296,"Kiribati",2008,98,0,0,0
296,"Kiribati",2008,99,0,0,0
296,"Kiribati",2008,100,0,0,0
296,"Kiribati",2009,0,1.643,1.544,3.187
296,"Kiribati",2009,1,1.554,1.466,3.02
296,"Kiribati",2009,2,1.485,1.403,2.888
296,"Kiribati",2009,3,1.42,1.342,2.762
296,"Kiribati",2009,4,1.361,1.283,2.644
296,"Kiribati",2009,5,1.316,1.244,2.56
296,"Kiribati",2009,6,1.275,1.204,2.479
296,"Kiribati",2009,7,1.284,1.211,2.495
296,"Kiribati",2009,8,1.303,1.228,2.531
296,"Kiribati",2009,9,1.3,1.239,2.539
296,"Kiribati",2009,10,1.294,1.248,2.542
296,"Kiribati",2009,11,1.276,1.245,2.521
296,"Kiribati",2009,12,1.254,1.232,2.486
296,"Kiribati",2009,13,1.229,1.22,2.449
296,"Kiribati",2009,14,1.195,1.196,2.391
296,"Kiribati",2009,15,1.175,1.177,2.352
296,"Kiribati",2009,16,1.161,1.166,2.327
296,"Kiribati",2009,17,1.169,1.173,2.342
296,"Kiribati",2009,18,1.172,1.173,2.345
296,"Kiribati",2009,19,1.151,1.151,2.302
296,"Kiribati",2009,20,1.106,1.121,2.227
296,"Kiribati",2009,21,1.064,1.09,2.154
296,"Kiribati",2009,22,1.031,1.065,2.096
296,"Kiribati",2009,23,0.995,1.037,2.032
296,"Kiribati",2009,24,0.959,1.012,1.971
296,"Kiribati",2009,25,0.932,0.985,1.917
296,"Kiribati",2009,26,0.89,0.948,1.838
296,"Kiribati",2009,27,0.851,0.915,1.766
296,"Kiribati",2009,28,0.806,0.87,1.676
296,"Kiribati",2009,29,0.758,0.826,1.584
296,"Kiribati",2009,30,0.736,0.803,1.539
296,"Kiribati",2009,31,0.653,0.729,1.382
296,"Kiribati",2009,32,0.626,0.698,1.324
296,"Kiribati",2009,33,0.599,0.673,1.272
296,"Kiribati",2009,34,0.578,0.658,1.236
296,"Kiribati",2009,35,0.565,0.649,1.214
296,"Kiribati",2009,36,0.557,0.645,1.202
296,"Kiribati",2009,37,0.557,0.645,1.202
296,"Kiribati",2009,38,0.559,0.651,1.21
296,"Kiribati",2009,39,0.568,0.66,1.228
296,"Kiribati",2009,40,0.582,0.67,1.252
296,"Kiribati",2009,41,0.593,0.675,1.268
296,"Kiribati",2009,42,0.599,0.669,1.268
296,"Kiribati",2009,43,0.594,0.657,1.251
296,"Kiribati",2009,44,0.579,0.637,1.216
296,"Kiribati",2009,45,0.56,0.616,1.176
296,"Kiribati",2009,46,0.542,0.602,1.144
296,"Kiribati",2009,47,0.521,0.582,1.103
296,"Kiribati",2009,48,0.495,0.557,1.052
296,"Kiribati",2009,49,0.462,0.531,0.993
296,"Kiribati",2009,50,0.424,0.491,0.915
296,"Kiribati",2009,51,0.381,0.451,0.832
296,"Kiribati",2009,52,0.34,0.403,0.743
296,"Kiribati",2009,53,0.313,0.37,0.683
296,"Kiribati",2009,54,0.293,0.355,0.648
296,"Kiribati",2009,55,0.283,0.345,0.628
296,"Kiribati",2009,56,0.276,0.335,0.611
296,"Kiribati",2009,57,0.27,0.326,0.596
296,"Kiribati",2009,58,0.253,0.308,0.561
296,"Kiribati",2009,59,0.238,0.289,0.527
296,"Kiribati",2009,60,0.221,0.261,0.482
296,"Kiribati",2009,61,0.204,0.236,0.44
296,"Kiribati",2009,62,0.184,0.214,0.398
296,"Kiribati",2009,63,0.169,0.199,0.368
296,"Kiribati",2009,64,0.156,0.192,0.348
296,"Kiribati",2009,65,0.148,0.187,0.335
296,"Kiribati",2009,66,0.147,0.192,0.339
296,"Kiribati",2009,67,0.146,0.195,0.341
296,"Kiribati",2009,68,0.139,0.19,0.329
296,"Kiribati",2009,69,0.126,0.179,0.305
296,"Kiribati",2009,70,0.109,0.163,0.272
296,"Kiribati",2009,71,0.09,0.147,0.237
296,"Kiribati",2009,72,0.075,0.132,0.207
296,"Kiribati",2009,73,0.068,0.117,0.185
296,"Kiribati",2009,74,0.06,0.108,0.168
296,"Kiribati",2009,75,0.055,0.102,0.157
296,"Kiribati",2009,76,0.057,0.097,0.154
296,"Kiribati",2009,77,0.053,0.091,0.144
296,"Kiribati",2009,78,0.047,0.081,0.128
296,"Kiribati",2009,79,0.044,0.07,0.114
296,"Kiribati",2009,80,0.035,0.057,0.092
296,"Kiribati",2009,81,0.027,0.048,0.075
296,"Kiribati",2009,82,0.021,0.039,0.06
296,"Kiribati",2009,83,0.016,0.033,0.049
296,"Kiribati",2009,84,0.011,0.027,0.038
296,"Kiribati",2009,85,0.009,0.022,0.031
296,"Kiribati",2009,86,0.008,0.018,0.026
296,"Kiribati",2009,87,0.007,0.015,0.022
296,"Kiribati",2009,88,0.006,0.013,0.019
296,"Kiribati",2009,89,0.004,0.01,0.014
296,"Kiribati",2009,90,0.003,0.007,0.01
296,"Kiribati",2009,91,0.002,0.005,0.007
296,"Kiribati",2009,92,0.001,0.004,0.005
296,"Kiribati",2009,93,0.001,0.003,0.004
296,"Kiribati",2009,94,0.001,0.002,0.003
296,"Kiribati",2009,95,0,0.001,0.001
296,"Kiribati",2009,96,0,0.001,0.001
296,"Kiribati",2009,97,0,0,0
296,"Kiribati",2009,98,0,0,0
296,"Kiribati",2009,99,0,0,0
296,"Kiribati",2009,100,0,0,0
296,"Kiribati",2010,0,1.687,1.585,3.272
296,"Kiribati",2010,1,1.588,1.501,3.089
296,"Kiribati",2010,2,1.539,1.455,2.994
296,"Kiribati",2010,3,1.481,1.398,2.879
296,"Kiribati",2010,4,1.418,1.336,2.754
296,"Kiribati",2010,5,1.362,1.274,2.636
296,"Kiribati",2010,6,1.312,1.229,2.541
296,"Kiribati",2010,7,1.268,1.188,2.456
296,"Kiribati",2010,8,1.275,1.196,2.471
296,"Kiribati",2010,9,1.292,1.215,2.507
296,"Kiribati",2010,10,1.288,1.228,2.516
296,"Kiribati",2010,11,1.281,1.24,2.521
296,"Kiribati",2010,12,1.267,1.243,2.51
296,"Kiribati",2010,13,1.249,1.239,2.488
296,"Kiribati",2010,14,1.23,1.234,2.464
296,"Kiribati",2010,15,1.199,1.213,2.412
