"country_code","name","year","age","mxM","mxF","mxB"
296,"Kiribati",2068,85,0.18852572,0.15539463,0.16729039
296,"Kiribati",2068,86,0.20678592,0.1703966,0.18322222
296,"Kiribati",2068,87,0.22623742,0.18663673,0.20028826
296,"Kiribati",2068,88,0.24678511,0.20429985,0.21858061
296,"Kiribati",2068,89,0.26836332,0.22341046,0.23806157
296,"Kiribati",2068,90,0.29091047,0.24390401,0.25879761
296,"Kiribati",2068,91,0.31443586,0.26563574,0.28074908
296,"Kiribati",2068,92,0.33887406,0.28830477,0.3033478
296,"Kiribati",2068,93,0.36418828,0.31175351,0.32664779
296,"Kiribati",2068,94,0.39033278,0.33586966,0.35063263
296,"Kiribati",2068,95,0.41724106,0.36068385,0.37526094
296,"Kiribati",2068,96,0.44536526,0.38709384,0.40138418
296,"Kiribati",2068,97,0.47407268,0.4143935,0.42836984
296,"Kiribati",2068,98,0.50315873,0.44255251,0.45622237
296,"Kiribati",2068,99,0.53233686,0.47137731,0.48468665
296,"Kiribati",2068,100,0.58798949,0.53358012,0.54461288
296,"Kiribati",2069,0,0.02554761,0.01320446,0.01955602
296,"Kiribati",2069,1,0.00215809,0.00132396,0.00175258
296,"Kiribati",2069,2,0.00167951,0.000983,0.00134065
296,"Kiribati",2069,3,0.00131498,0.000736,0.00103313
296,"Kiribati",2069,4,0.00104186,0.00056059,0.00080745
296,"Kiribati",2069,5,0.00084072,0.00043851,0.00064473
296,"Kiribati",2069,6,0.00069477,0.00035473,0.00052901
296,"Kiribati",2069,7,0.00059313,0.0003002,0.0004503
296,"Kiribati",2069,8,0.0005258,0.00026683,0.00039949
296,"Kiribati",2069,9,0.0004861,0.00024952,0.00037067
296,"Kiribati",2069,10,0.00046979,0.00024493,0.00036004
296,"Kiribati",2069,11,0.00047471,0.00025103,0.00036551
296,"Kiribati",2069,12,0.00050067,0.00026723,0.00038668
296,"Kiribati",2069,13,0.00054874,0.00029323,0.00042394
296,"Kiribati",2069,14,0.00061945,0.00032855,0.00047732
296,"Kiribati",2069,15,0.00071274,0.00037224,0.00054634
296,"Kiribati",2069,16,0.00082442,0.00042147,0.00062746
296,"Kiribati",2069,17,0.00094783,0.00047362,0.00071597
296,"Kiribati",2069,18,0.00107337,0.00052551,0.00080538
296,"Kiribati",2069,19,0.00118897,0.00057388,0.00088793
296,"Kiribati",2069,20,0.00128571,0.0006176,0.0009585
296,"Kiribati",2069,21,0.001357,0.00065647,0.00101366
296,"Kiribati",2069,22,0.0014021,0.0006918,0.00105371
296,"Kiribati",2069,23,0.00142376,0.00072528,0.00108088
296,"Kiribati",2069,24,0.00142862,0.0007581,0.00109921
296,"Kiribati",2069,25,0.00142487,0.00079132,0.0011134
296,"Kiribati",2069,26,0.00142221,0.00082679,0.00112927
296,"Kiribati",2069,27,0.00142712,0.00086378,0.00114978
296,"Kiribati",2069,28,0.00144396,0.00090284,0.00117741
296,"Kiribati",2069,29,0.00147568,0.00094462,0.00121395
296,"Kiribati",2069,30,0.00152222,0.00098993,0.00125975
296,"Kiribati",2069,31,0.00158425,0.00104182,0.00131667
296,"Kiribati",2069,32,0.00165873,0.00109933,0.00138268
296,"Kiribati",2069,33,0.00174429,0.00116333,0.00145748
296,"Kiribati",2069,34,0.00184088,0.00123443,0.00154134
296,"Kiribati",2069,35,0.00194928,0.00131306,0.00163488
296,"Kiribati",2069,36,0.00207272,0.00140107,0.00174066
296,"Kiribati",2069,37,0.0022128,0.0014975,0.00185901
296,"Kiribati",2069,38,0.0023725,0.00160329,0.0019919
296,"Kiribati",2069,39,0.00255518,0.00171988,0.00214174
296,"Kiribati",2069,40,0.00276417,0.00184957,0.00231132
296,"Kiribati",2069,41,0.00300227,0.00199451,0.00250309
296,"Kiribati",2069,42,0.00327354,0.00215863,0.00272104
296,"Kiribati",2069,43,0.00358131,0.00234526,0.0029685
296,"Kiribati",2069,44,0.00392831,0.00255698,0.0032481
296,"Kiribati",2069,45,0.00431659,0.00279569,0.00356192
296,"Kiribati",2069,46,0.00474319,0.00305727,0.00390641
296,"Kiribati",2069,47,0.00521312,0.00334627,0.0042862
296,"Kiribati",2069,48,0.00572899,0.00366312,0.00470126
296,"Kiribati",2069,49,0.00629507,0.00400858,0.00515557
296,"Kiribati",2069,50,0.00691854,0.00438444,0.00565212
296,"Kiribati",2069,51,0.00759919,0.00478186,0.00618299
296,"Kiribati",2069,52,0.00835674,0.00521461,0.00676821
296,"Kiribati",2069,53,0.00920276,0.00568811,0.00741655
296,"Kiribati",2069,54,0.01014642,0.00620961,0.00813601
296,"Kiribati",2069,55,0.01119368,0.00678856,0.00893107
296,"Kiribati",2069,56,0.01232985,0.00741676,0.00978793
296,"Kiribati",2069,57,0.01357007,0.00812324,0.01072801
296,"Kiribati",2069,58,0.01491631,0.0089213,0.01175753
296,"Kiribati",2069,59,0.01637374,0.00982457,0.01288689
296,"Kiribati",2069,60,0.0179529,0.0108467,0.01414074
296,"Kiribati",2069,61,0.01964672,0.01197349,0.01551792
296,"Kiribati",2069,62,0.02149704,0.01324119,0.01705296
296,"Kiribati",2069,63,0.02352885,0.01466644,0.01877224
296,"Kiribati",2069,64,0.02576879,0.01627077,0.02069072
296,"Kiribati",2069,65,0.02824426,0.01808258,0.02282796
296,"Kiribati",2069,66,0.03095704,0.02010343,0.02518314
296,"Kiribati",2069,67,0.03395846,0.02239476,0.0278089
296,"Kiribati",2069,68,0.0372791,0.02499123,0.0307087
296,"Kiribati",2069,69,0.04095115,0.02792142,0.0338976
296,"Kiribati",2069,70,0.0450088,0.03120804,0.03744481
296,"Kiribati",2069,71,0.04946656,0.03483651,0.04135701
296,"Kiribati",2069,72,0.05438083,0.03884297,0.04565864
296,"Kiribati",2069,73,0.05979416,0.04325586,0.05038389
296,"Kiribati",2069,74,0.06575391,0.04812689,0.05560673
296,"Kiribati",2069,75,0.07231392,0.05355199,0.06140024
296,"Kiribati",2069,76,0.07952829,0.05964125,0.06783372
296,"Kiribati",2069,77,0.08747239,0.06653832,0.0750328
296,"Kiribati",2069,78,0.09622598,0.0743678,0.08311306
296,"Kiribati",2069,79,0.10588145,0.08319268,0.0921123
296,"Kiribati",2069,80,0.11654055,0.09302417,0.10210093
296,"Kiribati",2069,81,0.12832591,0.10379984,0.11312867
296,"Kiribati",2069,82,0.14132878,0.11539104,0.12512399
296,"Kiribati",2069,83,0.15562359,0.1277241,0.13803928
296,"Kiribati",2069,84,0.17125419,0.14077308,0.15187195
296,"Kiribati",2069,85,0.18820409,0.15466137,0.16668049
296,"Kiribati",2069,86,0.20645411,0.16961911,0.1825498
296,"Kiribati",2069,87,0.22589729,0.18581444,0.1995937
296,"Kiribati",2069,88,0.24643918,0.20343241,0.21785828
296,"Kiribati",2069,89,0.26801441,0.22249838,0.23735188
296,"Kiribati",2069,90,0.29056149,0.24294892,0.25798275
296,"Kiribati",2069,91,0.31409046,0.26464176,0.2797919
296,"Kiribati",2069,92,0.33853488,0.28727617,0.30260027
296,"Kiribati",2069,93,0.36385786,0.3106951,0.32592955
296,"Kiribati",2069,94,0.39001364,0.33478645,0.34986378
296,"Kiribati",2069,95,0.41693587,0.35958066,0.37448625
296,"Kiribati",2069,96,0.44508862,0.38599133,0.40055858
296,"Kiribati",2069,97,0.47382928,0.41329894,0.42746347
296,"Kiribati",2069,98,0.50295336,0.44147362,0.45518523
296,"Kiribati",2069,99,0.53217416,0.4703227,0.48358874
296,"Kiribati",2069,100,0.58791287,0.53254599,0.54357524
296,"Kiribati",2070,0,0.02510811,0.01288659,0.0191762
296,"Kiribati",2070,1,0.00211004,0.00128344,0.00170822
296,"Kiribati",2070,2,0.00164402,0.00095406,0.00130839
296,"Kiribati",2070,3,0.0012887,0.00071517,0.00100952
296,"Kiribati",2070,4,0.00102217,0.00054533,0.00078993
296,"Kiribati",2070,5,0.00082566,0.00042699,0.0006314
296,"Kiribati",2070,6,0.00068286,0.00034566,0.00051849
296,"Kiribati",2070,7,0.00058329,0.00029269,0.00044159
296,"Kiribati",2070,8,0.00051726,0.00026024,0.0003919
296,"Kiribati",2070,9,0.0004783,0.00024342,0.00036371
296,"Kiribati",2070,10,0.00046231,0.00023897,0.00035331
296,"Kiribati",2070,11,0.0004672,0.00024495,0.0003587
296,"Kiribati",2070,12,0.00049286,0.0002608,0.00037954
296,"Kiribati",2070,13,0.00054034,0.00028623,0.00041623
296,"Kiribati",2070,14,0.00061022,0.0003208,0.00046882
296,"Kiribati",2070,15,0.00070246,0.00036358,0.00053685
296,"Kiribati",2070,16,0.00081289,0.0004118,0.00061683
296,"Kiribati",2070,17,0.00093491,0.00046289,0.00070411
296,"Kiribati",2070,18,0.00105899,0.00051375,0.00079227
296,"Kiribati",2070,19,0.00117317,0.00056117,0.00087362
296,"Kiribati",2070,20,0.00126861,0.00060405,0.00094311
296,"Kiribati",2070,21,0.00133885,0.0006422,0.00099738
296,"Kiribati",2070,22,0.00138323,0.00067691,0.00103675
296,"Kiribati",2070,23,0.00140453,0.00070984,0.00106349
296,"Kiribati",2070,24,0.00140931,0.00074216,0.00108153
296,"Kiribati",2070,25,0.00140567,0.00077491,0.00109554
296,"Kiribati",2070,26,0.00140317,0.00080989,0.00111127
296,"Kiribati",2070,27,0.00140818,0.0008464,0.00113159
296,"Kiribati",2070,28,0.00142498,0.00088494,0.00115893
296,"Kiribati",2070,29,0.00145647,0.00092615,0.00119507
296,"Kiribati",2070,30,0.00150259,0.00097085,0.00124036
296,"Kiribati",2070,31,0.00156406,0.00102208,0.00129665
296,"Kiribati",2070,32,0.00163785,0.00107887,0.00136196
296,"Kiribati",2070,33,0.00172261,0.00114212,0.001436
296,"Kiribati",2070,34,0.00181833,0.00121241,0.00151903
296,"Kiribati",2070,35,0.00192577,0.00129019,0.00161167
296,"Kiribati",2070,36,0.00204817,0.00137728,0.00171645
296,"Kiribati",2070,37,0.00218711,0.00147273,0.00183374
296,"Kiribati",2070,38,0.00234559,0.00157748,0.00196547
296,"Kiribati",2070,39,0.00252693,0.00169296,0.00211405
296,"Kiribati",2070,40,0.00273449,0.00182146,0.00228231
296,"Kiribati",2070,41,0.00297107,0.00196514,0.00247269
296,"Kiribati",2070,42,0.00324074,0.00212791,0.00268913
296,"Kiribati",2070,43,0.00354684,0.00231312,0.00293502
296,"Kiribati",2070,44,0.00389212,0.00252332,0.00321297
296,"Kiribati",2070,45,0.00427861,0.00276039,0.0035249
296,"Kiribati",2070,46,0.00470325,0.00302012,0.00386732
296,"Kiribati",2070,47,0.00517105,0.00330703,0.00424495
296,"Kiribati",2070,48,0.00568459,0.00362154,0.00465915
296,"Kiribati",2070,49,0.0062481,0.00396439,0.00511065
296,"Kiribati",2070,50,0.0068688,0.00433742,0.00560562
296,"Kiribati",2070,51,0.00754639,0.00473177,0.00613777
296,"Kiribati",2070,52,0.00830079,0.00516138,0.00672021
296,"Kiribati",2070,53,0.00914364,0.00563172,0.00736507
296,"Kiribati",2070,54,0.01008417,0.00615003,0.00808092
296,"Kiribati",2070,55,0.01112826,0.00672565,0.00887518
296,"Kiribati",2070,56,0.01226092,0.00734997,0.00973254
296,"Kiribati",2070,57,0.0134973,0.00805193,0.01067267
296,"Kiribati",2070,58,0.0148392,0.00884465,0.01170248
296,"Kiribati",2070,59,0.01629171,0.00974168,0.01282988
296,"Kiribati",2070,60,0.01786536,0.0107567,0.01406812
296,"Kiribati",2070,61,0.01955293,0.01187545,0.01541968
296,"Kiribati",2070,62,0.0213967,0.01313468,0.01693413
296,"Kiribati",2070,63,0.02342182,0.01455128,0.0186273
296,"Kiribati",2070,64,0.02565507,0.01614691,0.02052941
296,"Kiribati",2070,65,0.02812382,0.01794983,0.02265861
296,"Kiribati",2070,66,0.0308294,0.01996096,0.02500702
296,"Kiribati",2070,67,0.03382316,0.02224151,0.02762862
296,"Kiribati",2070,68,0.03713543,0.02482562,0.03055149
296,"Kiribati",2070,69,0.04079815,0.02774156,0.03377447
296,"Kiribati",2070,70,0.04484533,0.03101192,0.03730938
296,"Kiribati",2070,71,0.04929123,0.03462225,0.04119831
296,"Kiribati",2070,72,0.05419237,0.03860921,0.0454948
296,"Kiribati",2070,73,0.05959134,0.04300169,0.05021131
296,"Kiribati",2070,74,0.06553564,0.04785166,0.05539711
296,"Kiribati",2070,75,0.07207929,0.05325489,0.0611564
296,"Kiribati",2070,76,0.07927679,0.05932137,0.06757353
296,"Kiribati",2070,77,0.08720364,0.06619414,0.07474528
296,"Kiribati",2070,78,0.09593982,0.07399745,0.08278804
296,"Kiribati",2070,79,0.10557772,0.08279432,0.09178811
296,"Kiribati",2070,80,0.11621901,0.09259624,0.10175301
296,"Kiribati",2070,81,0.1279865,0.10334218,0.11271419
296,"Kiribati",2070,82,0.14097073,0.11490366,0.12466387
296,"Kiribati",2070,83,0.15524602,0.12720756,0.13755222
296,"Kiribati",2070,84,0.17085626,0.14022829,0.15134448
296,"Kiribati",2070,85,0.18778548,0.15408926,0.16610985
296,"Kiribati",2070,86,0.206016,0.16902185,0.1819793
296,"Kiribati",2070,87,0.22544095,0.18519357,0.19897045
296,"Kiribati",2070,88,0.24596661,0.20279012,0.21722884
296,"Kiribati",2070,89,0.2675279,0.22183793,0.23671305
296,"Kiribati",2070,90,0.29006349,0.24227485,0.25737993
296,"Kiribati",2070,91,0.31358407,0.26396102,0.27910742
296,"Kiribati",2070,92,0.33802225,0.28659557,0.30179819
296,"Kiribati",2070,93,0.36334107,0.31002177,0.32537366
296,"Kiribati",2070,94,0.38949472,0.33412753,0.34937377
296,"Kiribati",2070,95,0.41641711,0.35894309,0.3739831
296,"Kiribati",2070,96,0.44458359,0.38539883,0.40010559
296,"Kiribati",2070,97,0.47334231,0.41276112,0.42700633
296,"Kiribati",2070,98,0.50248901,0.44100058,0.45469832
296,"Kiribati",2070,99,0.53173694,0.46992516,0.48302748
296,"Kiribati",2070,100,0.58755235,0.53222699,0.54304562
296,"Kiribati",2071,0,0.02474977,0.0126299,0.01886774
296,"Kiribati",2071,1,0.00207066,0.00124958,0.00167155
296,"Kiribati",2071,2,0.00161492,0.00092988,0.0012817
296,"Kiribati",2071,3,0.00126711,0.00069777,0.00099001
296,"Kiribati",2071,4,0.00100597,0.00053257,0.00077543
296,"Kiribati",2071,5,0.00081323,0.00041735,0.00062035
296,"Kiribati",2071,6,0.000673,0.00033808,0.00050975
296,"Kiribati",2071,7,0.00057512,0.00028639,0.00043434
296,"Kiribati",2071,8,0.00051016,0.00025471,0.00038556
296,"Kiribati",2071,9,0.0004718,0.00023828,0.00035787
296,"Kiribati",2071,10,0.00045606,0.00023395,0.00034767
296,"Kiribati",2071,11,0.00046093,0.00023981,0.00035299
296,"Kiribati",2071,12,0.00048631,0.00025535,0.00037353
296,"Kiribati",2071,13,0.0005333,0.00028029,0.00040972
296,"Kiribati",2071,14,0.00060246,0.0003142,0.00046164
296,"Kiribati",2071,15,0.0006938,0.0003562,0.00052882
296,"Kiribati",2071,16,0.00080316,0.00040354,0.00060781
296,"Kiribati",2071,17,0.00092398,0.00045371,0.00069402
296,"Kiribati",2071,18,0.0010468,0.00050366,0.00078109
296,"Kiribati",2071,19,0.00115973,0.00055026,0.00086141
296,"Kiribati",2071,20,0.00125405,0.0005924,0.00092996
296,"Kiribati",2071,21,0.00132337,0.0006299,0.00098344
296,"Kiribati",2071,22,0.00136713,0.00066406,0.00102222
296,"Kiribati",2071,23,0.0013881,0.00069649,0.00104855
296,"Kiribati",2071,24,0.00139281,0.00072836,0.00106634
296,"Kiribati",2071,25,0.00138925,0.00076067,0.00108018
296,"Kiribati",2071,26,0.00138688,0.00079522,0.00109576
296,"Kiribati",2071,27,0.00139196,0.00083127,0.00111589
296,"Kiribati",2071,28,0.0014087,0.00086932,0.00114296
296,"Kiribati",2071,29,0.00143997,0.00091001,0.00117872
296,"Kiribati",2071,30,0.00148572,0.00095414,0.00122354
296,"Kiribati",2071,31,0.00154667,0.00100475,0.00127927
296,"Kiribati",2071,32,0.00161983,0.00106087,0.00134389
296,"Kiribati",2071,33,0.00170386,0.0011234,0.0014172
296,"Kiribati",2071,34,0.00179875,0.00119293,0.00149946
296,"Kiribati",2071,35,0.0019053,0.00126988,0.00159126
296,"Kiribati",2071,36,0.00202671,0.0013561,0.00169512
296,"Kiribati",2071,37,0.00216459,0.00145062,0.00181138
296,"Kiribati",2071,38,0.0023219,0.00155436,0.00194201
296,"Kiribati",2071,39,0.00250197,0.00166875,0.00208939
296,"Kiribati",2071,40,0.00270817,0.00179609,0.00225635
296,"Kiribati",2071,41,0.00294327,0.00193852,0.00244535
296,"Kiribati",2071,42,0.00321136,0.00209995,0.00266035
296,"Kiribati",2071,43,0.0035158,0.00228372,0.00290465
296,"Kiribati",2071,44,0.00385932,0.00249238,0.0031809
296,"Kiribati",2071,45,0.00424393,0.00272776,0.00349102
296,"Kiribati",2071,46,0.0046665,0.0029856,0.00383127
296,"Kiribati",2071,47,0.00513205,0.00327039,0.00420654
296,"Kiribati",2071,48,0.00564312,0.00358251,0.00461824
296,"Kiribati",2071,49,0.00620392,0.00392269,0.00506868
296,"Kiribati",2071,50,0.00682166,0.00429281,0.00556048
296,"Kiribati",2071,51,0.007496,0.00468402,0.0060908
296,"Kiribati",2071,52,0.00824697,0.00511038,0.00667475
296,"Kiribati",2071,53,0.00908625,0.0055774,0.0073166
296,"Kiribati",2071,54,0.01002309,0.00609229,0.00802855
296,"Kiribati",2071,55,0.01106333,0.00666428,0.00881857
296,"Kiribati",2071,56,0.01219175,0.00728446,0.00967446
296,"Kiribati",2071,57,0.01342348,0.00798164,0.01061449
296,"Kiribati",2071,58,0.01476022,0.00876876,0.01164348
296,"Kiribati",2071,59,0.01620698,0.00965925,0.01277022
296,"Kiribati",2071,60,0.01777428,0.01066684,0.01400537
296,"Kiribati",2071,61,0.01945476,0.01177727,0.01533907
296,"Kiribati",2071,62,0.021291,0.01302761,0.01682541
296,"Kiribati",2071,63,0.02330824,0.01443495,0.01849601
296,"Kiribati",2071,64,0.02553331,0.01602102,0.02036951
296,"Kiribati",2071,65,0.02799352,0.01781391,0.02248019
296,"Kiribati",2071,66,0.03068987,0.01981407,0.02481832
296,"Kiribati",2071,67,0.03367364,0.02208236,0.02743066
296,"Kiribati",2071,68,0.03697493,0.02465245,0.03034646
296,"Kiribati",2071,69,0.04062546,0.0275523,0.03359087
296,"Kiribati",2071,70,0.04465905,0.03080435,0.03715854
296,"Kiribati",2071,71,0.04908977,0.03439433,0.04103094
296,"Kiribati",2071,72,0.05397414,0.03835927,0.04529943
296,"Kiribati",2071,73,0.05935473,0.04272836,0.05000718
296,"Kiribati",2071,74,0.06527904,0.04755372,0.05518017
296,"Kiribati",2071,75,0.07180121,0.05293087,0.06089577
296,"Kiribati",2071,76,0.07897592,0.05896955,0.06727137
296,"Kiribati",2071,77,0.08687868,0.06581206,0.07441929
296,"Kiribati",2071,78,0.09558948,0.07358218,0.08242559
296,"Kiribati",2071,79,0.10520063,0.08234285,0.09137766
296,"Kiribati",2071,80,0.11581357,0.09210578,0.10133327
296,"Kiribati",2071,81,0.12755112,0.10281112,0.11225949
296,"Kiribati",2071,82,0.14050316,0.11433077,0.12412783
296,"Kiribati",2071,83,0.1547438,0.12659213,0.13695496
296,"Kiribati",2071,84,0.17031693,0.13956995,0.1507046
296,"Kiribati",2071,85,0.18720698,0.15338747,0.16541143
296,"Kiribati",2071,86,0.20539741,0.16827663,0.18121888
296,"Kiribati",2071,87,0.22478153,0.18440423,0.19819288
296,"Kiribati",2071,88,0.24526626,0.20195619,0.21637558
296,"Kiribati",2071,89,0.2667869,0.22095975,0.23583192
296,"Kiribati",2071,90,0.28928234,0.24135387,0.25646531
296,"Kiribati",2071,91,0.31276388,0.26300073,0.27820426
296,"Kiribati",2071,92,0.33716351,0.28559986,0.3007832
296,"Kiribati",2071,93,0.36244426,0.308995,0.32420813
296,"Kiribati",2071,94,0.38856033,0.33307421,0.34842538
296,"Kiribati",2071,95,0.41544576,0.35786749,0.37306583
296,"Kiribati",2071,96,0.443584,0.38431634,0.3991463
296,"Kiribati",2071,97,0.4723168,0.41167771,0.4260529
296,"Kiribati",2071,98,0.50144037,0.43992265,0.45369407
296,"Kiribati",2071,99,0.53066853,0.46885991,0.48194638
296,"Kiribati",2071,100,0.58652142,0.5311859,0.54183843
296,"Kiribati",2072,0,0.02436588,0.012384,0.01855084
296,"Kiribati",2072,1,0.00202729,0.0012169,0.00163342
296,"Kiribati",2072,2,0.00158292,0.00090655,0.00125394
296,"Kiribati",2072,3,0.00124346,0.00068098,0.00096971
296,"Kiribati",2072,4,0.00098829,0.00052026,0.00076038
296,"Kiribati",2072,5,0.00079973,0.00040805,0.00060891
296,"Kiribati",2072,6,0.00066234,0.00033075,0.00050072
296,"Kiribati",2072,7,0.00056632,0.00028031,0.00042687
296,"Kiribati",2072,8,0.00050252,0.00024937,0.00037905
296,"Kiribati",2072,9,0.00046481,0.00023332,0.00035187
296,"Kiribati",2072,10,0.00044935,0.00022909,0.00034186
296,"Kiribati",2072,11,0.00045419,0.00023484,0.00034712
296,"Kiribati",2072,12,0.00047928,0.00025006,0.00036736
296,"Kiribati",2072,13,0.00052574,0.00027453,0.00040305
296,"Kiribati",2072,14,0.00059417,0.00030781,0.00045428
296,"Kiribati",2072,15,0.00068456,0.00034904,0.0005206
296,"Kiribati",2072,16,0.00079281,0.00039553,0.0005986
296,"Kiribati",2072,17,0.00091239,0.00044482,0.00068374
296,"Kiribati",2072,18,0.00103391,0.00049389,0.0007697
296,"Kiribati",2072,19,0.00114554,0.00053968,0.00084896
296,"Kiribati",2072,20,0.00123865,0.00058109,0.00091656
296,"Kiribati",2072,21,0.001307,0.00061797,0.00096923
296,"Kiribati",2072,22,0.00135006,0.00065158,0.00100739
296,"Kiribati",2072,23,0.00137067,0.00068353,0.00103329
296,"Kiribati",2072,24,0.00137527,0.00071496,0.00105081
296,"Kiribati",2072,25,0.00137178,0.00074685,0.00106449
296,"Kiribati",2072,26,0.00136954,0.00078097,0.00107991
296,"Kiribati",2072,27,0.00137467,0.00081656,0.00109986
296,"Kiribati",2072,28,0.00139134,0.00085414,0.00112667
296,"Kiribati",2072,29,0.00142238,0.00089431,0.00116205
296,"Kiribati",2072,30,0.00146772,0.00093789,0.00120637
296,"Kiribati",2072,31,0.00152812,0.00098788,0.00126152
296,"Kiribati",2072,32,0.00160061,0.00104335,0.00132548
296,"Kiribati",2072,33,0.00168387,0.00110518,0.00139803
296,"Kiribati",2072,34,0.00177792,0.00117395,0.00147949
296,"Kiribati",2072,35,0.00188354,0.00125011,0.00157045
296,"Kiribati",2072,36,0.00200396,0.00133547,0.0016734
296,"Kiribati",2072,37,0.00214075,0.00142906,0.00178866
296,"Kiribati",2072,38,0.00229688,0.00153182,0.00191819
296,"Kiribati",2072,39,0.00247566,0.00164515,0.00206438
296,"Kiribati",2072,40,0.00268049,0.00177135,0.00223005
296,"Kiribati",2072,41,0.00291413,0.00191255,0.00241766
296,"Kiribati",2072,42,0.0031807,0.00207268,0.00263123
296,"Kiribati",2072,43,0.00348356,0.00225505,0.00287406
296,"Kiribati",2072,44,0.00382544,0.0024622,0.0031487
296,"Kiribati",2072,45,0.00420834,0.00269594,0.0034571
296,"Kiribati",2072,46,0.00462906,0.00295195,0.00379548
296,"Kiribati",2072,47,0.0050926,0.00323467,0.00416849
296,"Kiribati",2072,48,0.00560143,0.00354445,0.00457771
296,"Kiribati",2072,49,0.00615976,0.00388202,0.00502555
296,"Kiribati",2072,50,0.00677482,0.0042493,0.00551639
296,"Kiribati",2072,51,0.00744623,0.00463745,0.00604345
296,"Kiribati",2072,52,0.00819418,0.00506063,0.00662583
296,"Kiribati",2072,53,0.00903044,0.00552442,0.00726999
296,"Kiribati",2072,54,0.00996427,0.00603598,0.00797926
296,"Kiribati",2072,55,0.01100151,0.00660444,0.00876561
296,"Kiribati",2072,56,0.01212662,0.0072206,0.00961724
296,"Kiribati",2072,57,0.01335472,0.00791313,0.01055607
296,"Kiribati",2072,58,0.01468733,0.00869478,0.01158522
296,"Kiribati",2072,59,0.01612934,0.0095789,0.01271125
296,"Kiribati",2072,60,0.01769129,0.01057922,0.01394585
296,"Kiribati",2072,61,0.01936577,0.01168152,0.01527641
296,"Kiribati",2072,62,0.02119568,0.01292321,0.01674414
296,"Kiribati",2072,63,0.02320651,0.01432155,0.01838551
296,"Kiribati",2072,64,0.02542517,0.01589836,0.02023609
296,"Kiribati",2072,65,0.02787895,0.01768157,0.02231754
296,"Kiribati",2072,66,0.03056853,0.01967117,0.02463709
296,"Kiribati",2072,67,0.03354512,0.02192767,0.02723973
296,"Kiribati",2072,68,0.03683852,0.02448425,0.03014675
296,"Kiribati",2072,69,0.04048023,0.02736858,0.03338463
296,"Kiribati",2072,70,0.04450388,0.03060296,0.03697607
296,"Kiribati",2072,71,0.04892336,0.03417328,0.04088445
296,"Kiribati",2072,72,0.05379524,0.03811697,0.04513702
296,"Kiribati",2072,73,0.05916215,0.04246353,0.04981709
296,"Kiribati",2072,74,0.06507172,0.04726524,0.05498332
296,"Kiribati",2072,75,0.0715783,0.05261738,0.06068794
296,"Kiribati",2072,76,0.07873694,0.05862946,0.06701981
296,"Kiribati",2072,77,0.08662333,0.06544309,0.07412649
296,"Kiribati",2072,78,0.09531769,0.0731816,0.08211064
296,"Kiribati",2072,79,0.10491233,0.08190785,0.09102797
296,"Kiribati",2072,80,0.11550861,0.09163376,0.10093772
296,"Kiribati",2072,81,0.12722941,0.10230065,0.11185981
296,"Kiribati",2072,82,0.14016397,0.11378078,0.12369819
296,"Kiribati",2072,83,0.15438628,0.12600207,0.13644662
296,"Kiribati",2072,84,0.16994027,0.13893957,0.15013904
296,"Kiribati",2072,85,0.18681085,0.1527164,0.16480942
296,"Kiribati",2072,86,0.20498279,0.16756508,0.18056466
296,"Kiribati",2072,87,0.22434961,0.18365176,0.19748337
296,"Kiribati",2072,88,0.24481895,0.20116262,0.21566015
296,"Kiribati",2072,89,0.26632639,0.22012576,0.23504941
296,"Kiribati",2072,90,0.2888109,0.2404812,0.25566699
296,"Kiribati",2072,91,0.3122842,0.26209314,0.27738555
296,"Kiribati",2072,92,0.33667746,0.28466145,0.29998953
296,"Kiribati",2072,93,0.36195358,0.30803032,0.32331394
296,"Kiribati",2072,94,0.38806673,0.33208792,0.34739188
296,"Kiribati",2072,95,0.41495119,0.35686403,0.37226667
296,"Kiribati",2072,96,0.44309892,0.38331093,0.39839977
296,"Kiribati",2072,97,0.47184482,0.41067646,0.42527627
296,"Kiribati",2072,98,0.50098528,0.43893208,0.45293526
296,"Kiribati",2072,99,0.53023403,0.4678873,0.48115037
296,"Kiribati",2072,100,0.58615629,0.53024371,0.54090987
296,"Kiribati",2073,0,0.02395237,0.01213526,0.01821829
296,"Kiribati",2073,1,0.00198109,0.00118409,0.00159375
296,"Kiribati",2073,2,0.00154881,0.00088307,0.00122505
296,"Kiribati",2073,3,0.00121821,0.00066404,0.00094853
296,"Kiribati",2073,4,0.00096939,0.00050782,0.00074465
296,"Kiribati",2073,5,0.00078529,0.00039863,0.00059694
296,"Kiribati",2073,6,0.00065093,0.00032332,0.00049126
296,"Kiribati",2073,7,0.0005569,0.00027414,0.00041903
296,"Kiribati",2073,8,0.00049434,0.00024394,0.00037221
296,"Kiribati",2073,9,0.00045733,0.00022827,0.00034558
296,"Kiribati",2073,10,0.00044217,0.00022414,0.00033577
296,"Kiribati",2073,11,0.00044697,0.00022977,0.00034096
296,"Kiribati",2073,12,0.00047176,0.00024469,0.0003609
296,"Kiribati",2073,13,0.00051766,0.00026866,0.00039605
296,"Kiribati",2073,14,0.00058528,0.00030129,0.00044655
296,"Kiribati",2073,15,0.00067467,0.00034174,0.00051198
296,"Kiribati",2073,16,0.00078172,0.00038735,0.00058894
